               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10788,            0.029447,            0.017259,             0.12918,             0.49741,             0.11055,            0.026689,            0.079172,            0.021462,            0.005375,             0.07017,           0.0033144,           0.0033144
                   1,            0.077433,            0.022761,           0.0064128,             0.50182,             0.55847,             0.44909,             0.21517,            0.065228,            0.017884,            0.004505,            0.040039,           0.0065161,           0.0065161
                   2,            0.070907,            0.021492,           0.0051129,             0.54089,              0.6833,             0.60473,             0.30925,            0.059776,            0.017458,           0.0033379,           0.0097752,           0.0095858,           0.0095858
                   3,            0.063803,            0.020544,            0.004073,             0.67023,             0.65628,             0.60303,             0.27401,            0.053502,            0.016902,           0.0030265,            0.009406,            0.009406,            0.009406
                   4,            0.058582,            0.019658,           0.0034743,             0.77761,             0.68691,              0.6829,             0.36349,            0.047681,            0.016885,           0.0025121,            0.009406,            0.009406,            0.009406
                   5,            0.056379,            0.019594,           0.0030418,             0.79374,             0.67951,             0.67872,              0.3965,            0.044782,            0.016499,           0.0026065,            0.009208,            0.009208,            0.009208
                   6,            0.053215,            0.018441,            0.002773,             0.81405,             0.70265,             0.70476,              0.3872,            0.046107,            0.016167,           0.0024319,             0.00901,             0.00901,             0.00901
                   7,             0.05143,            0.018518,           0.0027361,             0.80486,             0.70941,             0.70776,             0.34931,            0.043163,            0.015359,           0.0020097,            0.008812,            0.008812,            0.008812
                   8,            0.050061,            0.017937,           0.0024423,             0.80008,             0.71347,             0.69362,             0.41737,            0.042536,            0.016516,           0.0034613,            0.008614,            0.008614,            0.008614
                   9,             0.04799,            0.017515,           0.0023126,             0.79087,              0.7237,             0.71464,             0.42351,            0.041127,            0.015331,           0.0020843,            0.008416,            0.008416,            0.008416
                  10,            0.048142,            0.018073,           0.0022501,             0.82929,             0.73964,              0.7406,             0.44471,            0.038439,            0.015012,           0.0017882,            0.008218,            0.008218,            0.008218
                  11,            0.047368,            0.017793,           0.0020596,             0.85322,             0.73632,             0.75207,              0.4639,             0.03736,            0.014502,           0.0016535,             0.00802,             0.00802,             0.00802
                  12,            0.046829,            0.017934,            0.002108,             0.81388,             0.72608,             0.72954,             0.45225,            0.039872,            0.015225,           0.0017093,            0.007822,            0.007822,            0.007822
                  13,            0.045642,            0.017606,           0.0018894,             0.82803,             0.74745,             0.74961,             0.46396,            0.037988,            0.014646,           0.0019686,            0.007624,            0.007624,            0.007624
                  14,            0.044915,            0.017586,           0.0018497,             0.84635,             0.74873,              0.7559,             0.46664,            0.037129,            0.014227,           0.0018606,            0.007426,            0.007426,            0.007426
                  15,            0.044685,            0.017218,           0.0017302,             0.84788,             0.74914,             0.76165,             0.47875,            0.037269,            0.014244,           0.0016964,            0.007228,            0.007228,            0.007228
                  16,            0.043848,             0.01684,           0.0017519,             0.83179,             0.75308,             0.74937,             0.47396,            0.036017,            0.014462,           0.0016387,             0.00703,             0.00703,             0.00703
                  17,             0.04268,            0.016707,           0.0013931,             0.85161,             0.75658,             0.75734,              0.5082,            0.034685,            0.014177,           0.0016043,            0.006832,            0.006832,            0.006832
                  18,             0.04236,            0.016654,           0.0017883,              0.8447,             0.75368,             0.75235,              0.4926,            0.035164,            0.014083,           0.0017471,            0.006634,            0.006634,            0.006634
                  19,            0.042473,            0.016946,            0.001577,             0.83192,             0.75356,             0.74628,             0.49544,            0.034492,            0.014128,           0.0018218,            0.006436,            0.006436,            0.006436
                  20,            0.042216,            0.016606,           0.0014626,             0.85533,             0.74247,             0.75889,             0.49048,            0.034928,            0.014105,           0.0017815,            0.006238,            0.006238,            0.006238
                  21,            0.041789,            0.016518,           0.0014852,             0.84379,             0.75779,             0.75827,             0.51029,            0.033614,            0.014252,           0.0016183,             0.00604,             0.00604,             0.00604
                  22,            0.041248,            0.016332,           0.0013952,               0.838,             0.76127,              0.7506,             0.48356,             0.03641,            0.014029,           0.0017591,            0.005842,            0.005842,            0.005842
                  23,            0.041197,            0.016636,           0.0011272,             0.86036,             0.75513,             0.76033,             0.51176,            0.034459,            0.013673,           0.0016785,            0.005644,            0.005644,            0.005644
                  24,            0.041332,            0.016415,           0.0013896,             0.85708,             0.75103,             0.76333,             0.49977,            0.034651,            0.013876,            0.001709,            0.005446,            0.005446,            0.005446
                  25,            0.039974,            0.016097,           0.0012046,             0.84252,             0.75439,             0.75912,             0.51954,            0.033418,            0.013779,           0.0017935,            0.005248,            0.005248,            0.005248
                  26,            0.039887,            0.016132,           0.0012278,             0.85178,             0.76045,             0.75832,             0.50883,             0.03388,            0.013601,           0.0018627,             0.00505,             0.00505,             0.00505
                  27,            0.039174,            0.015972,           0.0011537,             0.86697,             0.75102,              0.7666,             0.52212,            0.032623,            0.013707,           0.0016747,            0.004852,            0.004852,            0.004852
                  28,            0.039307,            0.016069,           0.0013365,             0.85954,             0.75762,             0.76424,             0.51478,             0.03367,            0.014219,           0.0015387,            0.004654,            0.004654,            0.004654
                  29,            0.039007,            0.016008,           0.0013047,             0.84523,             0.75798,             0.76258,             0.52316,            0.033188,            0.013594,            0.001768,            0.004456,            0.004456,            0.004456
                  30,            0.038144,            0.015802,           0.0010259,              0.8715,             0.75196,             0.76153,             0.52401,            0.032414,            0.013641,           0.0018017,            0.004258,            0.004258,            0.004258
                  31,            0.038189,            0.015685,           0.0011152,             0.85864,             0.76029,             0.75891,             0.51601,            0.033165,            0.013622,           0.0019638,             0.00406,             0.00406,             0.00406
                  32,            0.037333,            0.015832,          0.00087819,             0.87693,             0.74538,             0.76207,             0.51967,            0.033049,            0.013614,           0.0018138,            0.003862,            0.003862,            0.003862
                  33,            0.037257,            0.015813,          0.00097355,             0.86371,             0.76206,             0.76761,             0.53293,             0.03251,            0.013416,           0.0018709,            0.003664,            0.003664,            0.003664
                  34,            0.037293,            0.015998,          0.00090505,             0.86255,             0.75433,               0.765,             0.52791,            0.032575,            0.013588,           0.0017245,            0.003466,            0.003466,            0.003466
                  35,            0.036696,            0.015546,          0.00094249,             0.86831,             0.75779,              0.7712,             0.52972,            0.032472,            0.013697,           0.0019147,            0.003268,            0.003268,            0.003268
                  36,            0.036843,            0.016126,           0.0010348,             0.88078,             0.75301,             0.76848,             0.53249,            0.032076,            0.013322,           0.0019049,             0.00307,             0.00307,             0.00307
                  37,            0.036614,            0.015703,          0.00073879,              0.8758,             0.75682,             0.76428,             0.53027,            0.031806,            0.013409,           0.0019502,            0.002872,            0.002872,            0.002872
                  38,            0.036488,            0.015443,          0.00082218,             0.87753,             0.75513,             0.77152,             0.54072,            0.031993,            0.013331,           0.0019732,            0.002674,            0.002674,            0.002674
                  39,            0.035879,            0.015271,          0.00073927,             0.87074,              0.7593,             0.77212,             0.53726,            0.031753,            0.013282,           0.0021106,            0.002476,            0.002476,            0.002476
                  40,            0.035095,            0.015071,          0.00075406,             0.87004,              0.7586,             0.76738,             0.53315,            0.032289,            0.013442,           0.0020816,            0.002278,            0.002278,            0.002278
                  41,            0.035663,            0.015288,          0.00066112,             0.87749,             0.75452,             0.76519,             0.53544,            0.031708,            0.013547,           0.0022206,             0.00208,             0.00208,             0.00208
                  42,            0.034429,            0.014988,          0.00075645,              0.9052,             0.75053,             0.77367,             0.54562,            0.031902,             0.01308,             0.00235,            0.001882,            0.001882,            0.001882
                  43,             0.03474,            0.015189,          0.00071363,             0.87116,             0.76226,             0.77166,             0.54333,            0.031592,            0.013455,           0.0019014,            0.001684,            0.001684,            0.001684
                  44,            0.034091,             0.01513,          0.00063991,             0.89074,             0.75597,             0.76965,             0.54655,            0.031424,            0.013198,           0.0028719,            0.001486,            0.001486,            0.001486
                  45,            0.034042,            0.015075,          0.00055841,             0.90015,             0.74641,             0.77135,             0.54768,            0.031751,            0.013169,           0.0020352,            0.001288,            0.001288,            0.001288
                  46,            0.034306,            0.014862,           0.0005886,             0.89038,             0.74992,             0.76937,               0.544,            0.031681,            0.013224,           0.0021589,             0.00109,             0.00109,             0.00109
                  47,            0.033529,            0.014903,          0.00055505,             0.89573,             0.75748,             0.77287,             0.54963,            0.031251,            0.013154,           0.0022587,            0.000892,            0.000892,            0.000892
                  48,            0.033644,            0.014984,           0.0005906,             0.89401,             0.75603,             0.77245,             0.55053,            0.031141,            0.013251,           0.0023144,            0.000694,            0.000694,            0.000694
                  49,            0.032044,            0.014362,          0.00050827,             0.88791,             0.75578,             0.77182,             0.55163,            0.031046,             0.01319,           0.0023311,            0.000496,            0.000496,            0.000496
